txId1,txId2,label
43122852,56984257,1
191113756,232431871,0
184683283,225299664,0
225295528,225687039,1
62940511,94052267,0
68530517,86821740,0
3402200,86593744,1
94494018,218539283,0
179024299,179024811,1
170709852,55893686,1
5580074,22837965,1
339068209,339068469,1
87408290,224969272,0
94855127,225290287,0
3616828,7711435,0
231995676,230473477,1
66104221,245267068,0
175483841,233752979,0
224742314,225908807,1
16993348,15342261,1
87738512,86962609,1
311030996,310492288,1
26947361,191703279,1
121504209,191391308,0
43113262,43113277,1
226668569,179112629,1
71680619,246047497,0
2799453,224214328,0
68524848,224211277,0
190466060,230659442,0
94400347,230339700,0
245407160,245788008,1
179061035,310088631,0
191406784,244682861,0
1413134,234352012,1
98665267,98673888,1
230336139,232549864,1
94474547,96562913,1
245328463,244688615,1
244740088,244740347,1
14944572,15235742,1
238332909,241537047,0
27830741,43431263,1
312506434,312506760,1
241534980,241534982,1
15878553,230468428,0
46125838,68461660,0
87282952,399980669,0
346463028,346463040,1
36511289,87788672,1
175486063,279496636,0
102125503,234899430,1
24627206,224247156,0
94427198,121260412,0
64581186,230470037,0
244745788,244749329,1
8990518,186434409,0
2030853,273961482,0
110721847,179055600,0
87617567,245159457,0
250227831,108676400,1
310112049,310524769,1
246121771,246121800,1
224970789,244629195,0
94143464,234180509,0
94414949,346175316,0
241566432,243781431,1
245282990,245993942,1
35718761,3430413,1
94480006,179128921,0
411947,352209244,1
43032695,43464843,1
94482168,94482370,1
339087022,339087018,1
35275837,43128652,1
43894951,98698255,0
94345715,312196196,0
31570179,190409732,0
37730682,43449088,1
232925740,36177242,1
232421833,339282957,0
245717922,105937244,1
96443219,96446819,1
15861975,246147642,0
6899175,22837815,1
121850358,79715279,1
224763198,225922672,1
9010300,49853065,0
41112916,309936486,0
94169756,94171716,1
94427405,100205820,1
98629833,94687585,1
68806432,89038360,0
94182630,94323318,1
15887874,36511198,0
225316010,225315983,1
22837800,230336858,0
23401037,98283862,0
224974267,245747500,0
50240227,87015520,1
2214968,310128157,0
153483247,275186806,0
3202030,88262426,0
121464903,121855608,1
191448485,231211651,0
174760302,339058381,0
312195529,310085383,1
94497282,98754471,1
98627776,94731703,1
3162031,191239130,1
80045326,230548619,1
312198437,312864886,1
6939424,225300206,0
245202289,246421612,0
183095531,78215171,1
1812422,312126129,0
58052842,86738860,1
15478752,121480963,0
94089141,179134659,0
98605515,98605525,1
565334,43468663,1
310098998,310463229,1
310515460,399975490,0
2928489,234561904,0
459148,339645383,1
15960070,218536552,0
243784846,242399598,1
190830069,190829768,1
96281885,242491942,0
94654120,339086783,0
245768597,245768809,1
94016044,339642994,1
241500946,339157010,0
232959350,240772646,0
94046458,191414960,0
118263505,121657392,1
43495020,68467669,1
94420989,245748841,0
1439076,234711161,0
279963489,279642289,1
241502697,245867221,0
65433908,245767010,0
8992450,225321756,0
121855490,86205490,1
240790136,241552559,1
105937508,245232733,1
224700293,224700296,1
241500100,245708209,0
94299051,94474545,0
130601313,179109216,1
87639042,86887519,1
121260441,246060423,0
98886013,121483484,1
66402120,245682372,0
86542992,339599734,0
179036891,179039082,1
179045758,179116702,1
225894329,346466967,0
134526682,226707778,1
232070826,232923963,1
219838865,339496030,0
43000195,241533152,0
87658538,175089265,0
94057145,241500843,0
225866048,241689750,0
87973997,13318125,1
4567901,22837927,1
43401222,190999088,0
230658522,230658142,1
94192801,94507300,1
98611924,244713339,0
399669927,399669930,1
68612730,225891691,0
43115503,246146263,0
108727820,245727721,1
17759470,94492655,0
241537034,238279001,1
43110214,135679351,0
246088773,245410557,1
94000319,94137809,1
98664220,244630882,0
28183653,45142386,0
121476161,232446588,0
230446528,14060213,1
226412237,225694304,1
240769741,193208303,1
244312772,202482936,1
339477642,309238598,1
243790106,238191642,1
232431862,2758467,1
234572475,234572436,1
178912335,179065415,1
230642316,238324114,0
15427910,15428367,1
232431899,2758467,1
42973963,43650362,1
235953799,180422457,1
19543089,179039095,0
230530049,232035698,0
98676044,174781685,0
234901255,246103378,0
6899175,175175170,0
245738740,245739054,1
2992289,122107815,1
32135772,225320866,1
43140795,310100037,0
68589163,312891311,0
225975713,226705958,1
12949915,339476530,0
190412935,190412865,1
224711210,154663959,1
43141099,310532319,0
175098247,175546139,1
63774915,245482118,1
94497282,96560845,0
179024922,346386378,0
224196210,339057171,0
21296808,246006204,0
245701538,238196188,1
94424622,94424626,1
244297066,245202956,1
121463796,175771011,0
179063516,179079826,1
96530181,96530187,1
225866081,225866083,1
279088200,11295558,1
42662348,42992077,0
245159453,245159457,1
43525749,339057135,0
94117955,94621528,1
1729614,94306230,0
182968819,241538241,0
245149668,245149335,1
241537495,242495165,1
230464780,232906716,1
8996311,96441973,0
94334461,190040871,0
232040317,238199208,0
146207879,224735928,0
14586371,1804832,1
232061952,230439799,1
118269966,310526957,0
37232614,223939491,0
191200291,245730527,0
79042663,87771401,0
190450674,234225191,0
232041790,346098396,0
230556840,252921256,0
230451737,246099528,0
339486820,339486822,1
94625908,94621528,1
244315293,54418750,1
191163617,191390973,1
339069299,339069303,1
8940081,8939825,1
94468919,96576418,1
144033715,151225176,1
27404202,234470032,0
399864487,379132212,1
44007752,68391345,1
190446565,190446562,1
67738690,245436183,0
68593163,121476137,0
230438471,232444501,1
48183285,7496070,1
86827724,33253925,1
42997432,42997439,1
94123315,94690020,1
240766133,244617172,1
118269961,121511286,1
245745685,312342025,0
36664825,42671998,1
94469137,96576418,1
68705153,43391444,1
191394873,190044266,1
226445154,245652408,0
94396003,234857121,1
94552052,179035283,0
66693765,38173935,1
13342868,86821548,1
234172933,234172939,1
37918394,246045078,0
94212594,121656897,0
42968650,190039033,0
42389442,230530315,0
224705267,224722645,1
175480676,175480682,1
225025879,225859042,1
244767705,245276303,1
121483484,121644244,1
191389952,191165455,1
225665108,225665103,1
94583710,238227147,0
94198421,246089457,0
230645825,242492113,0
75605340,230656324,0
15121664,339652120,0
230333028,230333498,1
225303470,234408588,0
234442470,346155485,0
94446866,94664442,1
88649194,339097003,0
1442175,87818890,1
244792227,244792530,1
16013136,219955866,0
100653386,339642957,0
225290385,310492302,0
51954991,98688326,0
230519262,4737939,1
314419008,309974670,1
68383843,245471351,0
25689042,22837918,1
50295151,42662316,1
39313952,230437643,1
8799133,224723300,0
4303561,98607187,0
175404252,371701536,0
224212416,244283184,0
234435628,234435660,1
121850609,121850613,1
241493309,238267697,1
68466748,241500374,0
146534789,352904800,1
94620003,163407407,0
236172792,235150491,1
224200744,234836322,0
244661632,244661629,1
232342220,230457868,1
175051051,339113029,0
245985456,246392546,1
79440195,189992686,1
94411985,246246993,0
174786622,175046936,1
8993588,88525329,1
43453936,92912287,0
312496937,348645467,0
39273023,244377835,0
76865962,175093176,0
49013590,230531981,0
86734211,86682343,1
244691794,339095131,0
339490806,339111515,1
24196551,225929155,0
43354715,43354066,1
96446004,94187682,1
144348124,246979279,0
232345694,230456623,1
245721968,339569818,0
94185286,399705272,0
15919295,191004401,0
34441199,223876050,0
3877983,246207946,0
43323604,43522382,1
61154298,310427451,0
88618556,9001899,1
87955979,190940405,0
112846619,1044558,1
240781691,339496522,0
231987657,230390249,1
96446440,96446548,1
78712289,179004164,1
175417401,178958146,1
2752466,94400872,0
121259728,121445372,1
94154134,94188624,0
94667472,241487307,0
40506398,43480919,1
76365066,191209382,0
167570545,226677699,0
100653397,339976308,1
4969174,42675024,0
232035283,14560648,1
8940105,9004660,0
48275918,42624964,1
85421053,139254120,1
112764557,225306915,1
6883851,244665002,0
43115503,175493388,0
310093934,274722332,1
68589146,68632292,1
15456799,15456845,1
94377619,244640825,0
244681563,161001047,1
94211996,94621528,1
66607629,240545240,0
245775699,339573972,0
234168802,234177319,1
1729631,182893755,0
191127615,234633475,0
16056972,94669104,0
245476776,245476778,1
43322280,43523327,1
43005393,189801215,0
17199755,94669716,1
224213367,225050070,1
68608285,68608288,1
339057828,346099494,0
99221987,215813071,0
13642440,312938631,1
94118195,94429903,1
244640530,238458922,1
86819816,86850389,1
179059477,245148945,0
98750978,243783651,0
94520927,179065702,0
190827250,190827400,1
20791840,309966431,0
94409746,96576418,1
52605620,220416359,1
191430906,191596754,1
11409455,24120885,0
98688712,348249889,0
94572567,94572460,1
140582538,225324178,1
179063326,179063323,1
190053546,190933452,0
244800339,244800589,1
234558844,234558914,1
234559571,310471886,0
339083325,339083330,1
121711061,121849915,1
86871631,94060311,0
140386726,234252376,0
94658328,98623109,1
234559676,234559571,1
87033031,226549177,0
19141773,68705139,0
121507791,312818103,0
99497598,234890913,0
36892884,94538582,0
175816250,199752630,0
42697135,40421225,1
86794542,175130151,0
179084695,234178783,0
226667507,312896865,0
86857514,224971304,0
179058049,339099588,0
15125936,162667491,0
94119693,293041632,0
15973793,230523228,0
42754751,43362482,1
86646686,6992568,1
16011373,106614090,0
68449897,43492863,1
94653855,96562422,1
310416706,313121142,1
84331467,175791624,1
224303985,226667199,1
94114375,346445646,0
131845509,246038523,0
35469528,8399783,1
191448059,191602866,1
94114741,94114737,1
94363967,244619387,0
192124856,31840853,1
339110132,320102370,1
8993355,88624617,1
15210316,15827626,1
234769723,48104756,1
96406641,239180764,0
15828873,234594098,0
94618913,94373981,1
108192191,182804356,1
56967114,94033161,0
10437353,86709066,0
3740000,42963129,0
68466569,94347844,0
94118527,94294209,1
43133325,86765480,0
94476022,94648557,1
121381174,121603995,1
88787680,232439369,1
245774138,339486560,0
190108547,230847087,0
15832637,234554600,0
234830773,234830768,1
35163998,42959457,1
121448673,190104299,0
191611750,191216752,1
230522934,246356909,0
190933139,191115291,1
49163444,238440015,0
94408302,96576418,1
230456342,231193618,1
232438397,310471611,0
225287429,117889412,1
190422480,230663221,0
86983425,225687037,0
16713752,234154450,0
190459923,190829750,1
13350884,279055417,1
224715264,186289600,1
94399306,349731848,0
230336287,43560505,1
21576929,101765418,0
225286030,235881684,0
16199986,311398340,0
9693109,121674750,0
3237332,230537142,1
94510415,94509973,1
312217344,312898931,1
76549051,339093611,1
43460523,43461138,1
94591431,115072569,1
68524880,68588680,1
66971191,245441245,0
175098575,179059540,1
232473518,232473516,1
63135373,175501817,1
43455627,43455381,1
71682243,121674750,1
234901275,243165321,0
121457656,135053881,1
234252376,234160439,1
224726583,244373867,0
339060782,339066886,1
223883799,225342944,1
75604984,33746092,1
35770973,234157471,0
230530826,76867073,1
112826772,234208302,0
245281921,245283218,1
2882052,246172230,0
43000195,99230251,0
13622609,175438583,1
231442513,231994656,1
121285263,243201808,0
43428203,339175233,0
191785468,191785473,1
6553256,234151767,0
235846393,19781093,1
43479489,346362775,0
239170347,238236336,1
339155082,339737830,1
68593096,68593098,1
179111804,179111791,1
87745336,244662734,0
36287858,245363720,1
401215962,396784748,1
309960772,312878706,1
179044738,244798725,0
94342152,115078055,1
54741023,9006312,1
94299047,94429903,1
190070909,202482975,0
42993904,42993911,1
224244348,225015214,1
19916252,222305970,0
34267228,224229128,0
244619295,244619301,1
3114833,246131003,1
86663603,17615431,1
53685586,179326596,1
312918793,339120933,0
108354297,130958045,0
42970443,43497311,1
94480982,346094907,0
106217531,190977927,0
175496063,313103796,0
43135181,246059654,0
339644403,339644402,1
230438493,234901281,0
64099675,135013252,0
39493395,224244388,0
8847886,245775686,0
225294331,225671222,1
234697872,234697869,1
269814408,309986632,1
224227474,242491236,0
105150257,190426391,1
175051277,179084651,1
151001918,174765629,0
191574585,245780421,0
245242347,310446846,0
98652540,170421541,0
42999507,42999512,1
96399484,230336254,0
42972357,224628310,0
135679380,234149728,0
224713668,115477632,1
245163063,190135548,1
5529997,68588873,0
43028065,114385241,0
234252359,234252372,1
47621196,94022757,0
185104272,281292755,0
94625381,342283691,0
391090755,322419105,1
226668089,179113037,1
246391443,246407022,1
339105979,339976293,1
94328967,94328965,1
259657574,310511486,1
191563164,339054422,0
59019848,91287983,0
179044094,134654782,1
232443223,234830765,0
42973935,68450638,0
232007332,245465403,0
16134051,87759818,0
14957491,96549984,0
191727821,191727698,1
42624393,42624389,1
226667653,232022773,0
42962977,43643713,1
94495841,280009575,0
42717211,2431946,1
1674928,190055663,0
10681662,86308734,0
230595355,63437050,1
30744304,243778115,0
75597405,230593172,0
35770973,43523631,1
112688912,312365640,1
2462784,86716959,1
15064541,15064973,1
30766827,84736986,1
105937462,121362625,0
129397602,246189018,1
94427634,100205820,1
234183513,246049864,0
232022773,232431912,1
234160738,61510460,1
230429601,339153236,0
245745973,245746191,1
223877092,241533160,0
224651433,245392625,0
86593748,18889172,1
94612772,94610653,1
14546770,232897813,1
224697380,245143098,0
121540079,339465663,0
112854062,8984293,1
15108126,15249338,1
121520141,226703543,0
87637997,58852901,1
230431949,232903605,1
230437613,230649815,1
43494636,235484879,0
94506637,189995269,0
224986018,224986024,1
199819,94589591,0
244712073,312810381,0
43954222,68705820,1
89013506,226703742,0
43131036,43130802,1
225864753,225909959,0
175509246,175509441,1
244671833,246132556,1
16063772,191104893,0
191452588,191603031,1
64830997,339107015,0
224203573,245407480,0
96399502,96400323,1
88228163,87250228,1
93936154,190427052,1
230724244,227496946,1
246049405,246049810,1
42671066,42671052,1
62307017,190967419,0
310445598,310528907,1
42998930,42998935,1
224981358,224981457,1
98745699,98576822,1
154696877,225280781,0
130953939,139353808,1
115104491,339082056,0
234749316,346115741,0
94017596,232364124,0
191427036,226667162,0
312894866,310471605,1
106601918,147027853,1
339118444,280332343,1
84198591,246067552,0
43495005,339110759,0
312340683,346097546,0
232947900,230683551,1
312886489,399670552,0
76865956,175445380,0
94078464,94338324,1
41112916,339154135,0
121378779,121711515,0
234172248,234172244,1
76865952,76866754,1
179059431,225094880,0
72694162,15290459,1
246055558,246055562,1
50521376,224991828,0
86815196,22837999,1
9410001,121503636,1
121463085,339101930,0
95026861,12641384,1
121502665,224759409,0
94332529,256864110,0
230535042,245762965,0
68443513,183402062,0
121476251,175047482,0
313113572,313113568,1
179084436,179084283,1
42758607,234862408,0
47220002,179084662,0
190022242,190043369,1
153687767,244638389,0
88371732,230543008,0
191216742,191216752,1
121504168,118269975,1
87286057,230659119,0
234253754,234253757,1
175444963,339061070,0
68713320,43480919,1
3407031,244689612,0
12188883,246055589,0
34492719,235846403,0
225019227,234172889,0
86663603,16996183,1
94480858,94480982,1
230518229,230518048,1
49801044,245713531,0
121454356,121655112,1
224217825,224217670,1
3275500,82707870,1
87631249,226685284,0
118273625,246971433,0
94116194,94207264,1
94056656,121801558,0
13114107,279467971,1
33220390,224747345,0
257362835,312878706,1
310462763,297573619,1
189803042,190504912,1
241489800,245407249,0
168232972,138551071,1
15831470,15831815,1
121486634,121486646,1
224753581,225072185,1
175782116,245214130,0
32879801,339175212,0
232018770,339599734,0
8992867,118271428,1
121657093,121657103,1
64109815,235444294,0
230594531,3403080,1
224715278,225674729,1
87158771,175399423,0
224305371,224305440,1
190433065,280087488,0
96540159,179033951,0
43515677,94762209,0
39729605,94723368,1
42654286,43025686,1
21774143,43049821,0
43110202,240762215,0
118688389,245408011,0
312860388,310524769,1
226496938,246144373,0
189804993,175719309,1
244758639,245437550,1
179024324,232057472,0
204255781,230526083,1
4599237,198621076,0
94144774,96541462,1
94613571,94610653,1
175807787,178867205,1
110338385,191383592,0
86879471,346099498,1
53860075,68459972,0
68813695,238267284,0
183079392,170156008,1
81270779,179104277,0
16110220,234689163,0
309953443,309953426,1
49154835,230399800,0
43493419,43494055,1
75604062,310104865,0
191422407,232400434,0
21614201,86737036,1
87771905,225345517,0
51126596,86553046,0
2886997,22837852,1
94527784,244801341,0
133484290,339110591,1
66972127,234396995,1
87702581,234149345,0
235408258,244617260,0
26672332,43356059,0
339644411,197730114,1
310469139,310469134,1
108074504,215232691,1
36664830,43388675,1
191389955,191389954,1
234191478,234191485,1
8940075,8939825,1
94650075,94648557,1
94510181,94509973,1
98829907,238197643,0
339648619,339157945,1
150196033,221931074,1
175798895,310121584,0
225712960,245723429,0
11435092,312221767,0
226594526,182135069,1
43103026,242495092,0
179038891,224729755,0
175527235,179159210,1
24996627,245719226,1
3391070,312904366,0
105937460,339649586,0
86131704,87028031,1
234597352,234597380,1
244374355,244689630,1
34663415,41120052,1
15429692,179111363,0
241493230,241564632,1
175043285,179038906,1
37431073,234583505,0
93995056,94435941,1
15429613,15429629,1
1805110,238324168,0
226400327,224195617,1
234706984,339967874,0
94362295,94363713,1
87823733,98405532,0
117832527,191391587,0
96552838,118976361,0
9667606,246161069,1
224735928,224736914,0
230524955,232036650,0
232448770,232448765,1
230659455,395518833,0
175096465,198690085,1
185846109,226639758,1
121712276,121886357,1
241505846,241505854,1
128264664,245344195,1
232039381,230438487,1
3402417,10974347,0
68449073,68589265,1
234638466,234794064,1
154155918,339005179,1
175472351,339087537,0
244715488,245834876,0
244619008,244714805,0
37475304,68703023,1
68701576,68705157,0
43287691,68590328,0
38864508,6147835,1
11442268,86788714,1
94450438,94664442,1
8927056,9829997,1
234574788,234574626,1
43477175,205490525,0
87780390,279145189,0
121476336,224965524,0
1804435,279187194,1
43178650,43479841,1
224245993,234857121,0
223895397,225711361,1
34381791,5211756,1
150895106,10198226,1
121441762,205922349,0
234169273,235097011,1
35304392,94306947,0
245296010,245437574,0
339156414,339156411,1
81421232,310054002,0
94004113,179043750,0
1913117,232457915,1
68462422,203096247,0
14586357,22837808,1
170872918,230456356,0
279130852,86810205,1
94298085,94551318,1
225043640,225274763,1
43378094,230552339,0
224694918,151071803,1
234699308,234891829,1
98637922,346091904,0
241538243,241538247,1
246039005,312937480,0
234165956,235832769,1
179699354,226675605,1
94578157,94578155,1
94025605,339155992,0
38845391,232778357,0
339573958,339573948,1
93995240,94193084,0
234244549,234890810,1
15999859,225332166,0
224207248,339099827,0
73627591,238322490,0
234248422,246046484,0
43465530,43463653,1
6881580,94143479,0
96373751,279019726,0
86644396,245767020,0
232431918,232378919,1
232034942,230438472,1
94054547,243054913,0
14571423,179031534,1
190060690,191216798,1
312502746,311374883,1
175782116,246156729,0
94492675,226421769,0
43016729,43342136,1
234352012,1585908,1
94057174,96454008,1
64949778,22837822,1
15065152,15065292,1
312225306,314462665,1
86582513,86583067,1
224965530,225290158,1
86648981,339644411,0
121540327,230649117,0
224205958,224739992,1
8996312,339113578,0
179035660,179035626,1
175430739,238192073,0
121801020,121801018,1
67714551,175120570,0
339968544,333196936,1
179174028,200573425,1
175422395,191126746,0
230423018,232392936,1
94465610,94558992,1
234729584,279174103,0
175095706,175095710,1
9149183,22838027,1
118449867,245466511,1
312183467,312183472,1
67156792,86610445,0
231993125,246421641,0
17202711,190061260,0
225715283,226701056,0
123525413,191232767,0
339069766,339069767,1
245739996,245740451,1
246118451,346127809,0
346180895,333440828,1
7310391,190024592,1
232470507,234248417,0
27761463,86959674,1
399844779,399972831,1
94700306,140241913,0
181595596,226464321,0
55054318,94591240,1
15062080,15063108,1
232013872,183319391,1
68385096,68443596,1
94669105,244342139,0
155348333,199285917,0
190852923,339155007,0
175405610,225300371,0
156330450,175415633,0
12849428,118271426,0
245297767,245297770,1
224699330,224699574,1
310517087,339095534,0
75605400,72694162,1
2207902,68458850,0
58480345,234707107,0
8960576,94666377,0
241536591,242503846,1
310433535,339969188,0
224291863,224312230,1
185846109,339642967,0
54492406,4855592,1
174796619,208356085,0
628769,94142695,0
175123069,246113233,0
175446230,234151153,0
179039637,179039621,1
241539041,238188278,1
190952913,309960457,0
23930691,100675791,0
312177786,314429359,1
234711187,234711161,1
68607832,244355318,0
100653402,142084567,0
1377969,42644036,0
94215896,346393767,0
55286920,87761270,0
16063795,42628549,0
946073,279231687,1
225346019,230427476,0
232679778,232345690,1
310161967,310496612,0
245436942,339456889,0
175492455,246280892,0
241515212,239210821,1
121314808,225657911,0
8851061,43481495,0
42978219,71366905,0
246037481,310044206,0
62146617,108772150,1
43325952,313118581,0
81199486,234171713,0
245647728,19835881,1
243784805,238198640,1
309968498,312910309,1
190899489,190922083,1
121502484,224206734,0
245750059,245766498,0
234168772,234890810,1
112238575,339559419,0
58487565,138392438,0
339092897,339099924,1
190863726,232039888,0
160787354,230438477,0
175421019,190875521,0
230442471,244299198,0
15452232,246091598,0
94448273,94448962,1
135873349,331624825,1
168311948,339648615,1
94674630,310065971,0
232450632,232450630,1
231996116,230473483,1
2804554,22838023,1
71431729,9001465,1
65387393,115104970,0
86704936,87771422,1
190446781,190925110,1
9755568,244731142,0
238218175,279644713,0
87621110,86802003,1
225664140,343175994,0
245427912,245427909,1
94204890,232037403,0
14944572,35411509,0
22837820,234185855,0
15219713,15982986,1
245792420,400126614,0
87044447,515761,1
1462426,234695038,1
149697595,245762965,0
21172873,43388675,1
245168781,246135053,1
94521042,225864763,0
234573971,309985201,0
234163471,36626863,1
94125536,94299426,1
134300375,241510438,0
94689740,175456019,0
203214489,250228123,0
42635778,224216021,0
94314491,310523440,0
61125649,87981265,1
50620034,226400308,0
99012818,31981368,1
34181700,94063029,0
339153904,339153905,1
38542493,94478159,0
131241024,190085994,0
97511592,279171982,0
71698079,310100982,0
16104646,225659475,0
25335594,87920254,1
230530289,231597160,1
175093606,179138163,0
12706816,224762156,0
86823036,86823031,1
188168271,28117974,1
2811703,3430413,1
245346940,245479830,1
107017590,238207985,1
241533196,312221841,0
43415011,43515667,0
134526688,225370382,1
119086419,245277948,1
231177078,232380263,0
191869194,346373552,0
90133315,189233408,1
175761211,179034055,1
230547914,230547921,1
279027861,87078845,1
239928436,244302448,0
151257711,225011884,1
105937223,246059319,1
225342379,230349792,0
346123710,346123706,1
175064960,224709056,0
175074042,179084697,1
199146176,224740006,0
190024861,212359529,0
43049406,94647662,0
35535042,68464624,0
94125547,135679384,0
4151072,43819106,1
179035303,179044728,1
232470471,230526123,1
68462356,230402452,0
4461089,4456967,1
399720440,347550863,1
100197901,312808355,0
68445478,243784803,0
234207801,244638382,0
64098407,86626052,0
15953752,245775288,0
76864766,96530187,0
230341375,339100779,0
339099307,97472031,1
100653371,340075011,0
20096836,43388675,1
223991892,223992234,1
43066953,43067089,1
68450619,223958591,0
191391307,309960762,0
9002408,96491412,0
33565986,244759971,0
43408956,43457815,1
121540327,121540333,1
233599193,233599189,1
27313649,2096080,1
121603952,346098872,0
121461926,245482505,0
81585185,98637440,1
339107371,339107372,1
230339107,230595729,1
88164292,310471412,0
43032187,94411758,0
76864772,76866428,1
243778674,244312768,0
43056115,43056124,1
195531984,244764667,1
224758512,225907192,1
246097454,246097515,1
226677699,179112186,1
169719271,339175230,0
43347815,43347811,1
44012380,179029436,0
38370389,43472050,1
174779700,175538812,1
15492835,16056972,1
118272498,238188963,0
226550319,179075436,1
118271740,246131003,0
39620022,175104344,0
89273,230456710,1
42651758,47732896,0
68783989,48275497,1
8869247,9160604,1
43468599,175417944,0
175768584,346398472,0
225302289,246972232,0
191101430,37708180,1
230468417,208540997,1
191723379,191723368,1
9000935,339057880,0
225331853,225859042,1
44690436,7198144,1
121416320,339564093,0
234696723,234744479,1
94009130,94133353,1
43374268,43374292,1
241494305,399673630,0
21777491,32738103,1
224989799,225687592,1
310471614,310471612,1
42675183,178912809,0
230339461,230339462,1
98609541,191165116,0
121458654,310508424,0
191656318,236148084,0
14153226,234205936,0
234221766,340075009,0
3907778,98731519,0
94119304,94291455,1
94431973,96576418,1
96562913,98740569,1
15069499,15883955,1
43450856,225903122,0
47323041,244375026,0
312891454,312940219,1
98668536,279196126,0
68444756,68445511,1
244659877,244659875,1
411947,296172491,1
244796524,244796529,1
12992775,179063524,0
230544483,245214422,0
121262647,121801433,1
245157298,245427448,1
232792934,339107414,1
225294101,161103508,1
39498576,190954725,1
9006316,9006307,1
4572486,279477178,1
230530290,2881273,1
68385096,43568659,1
94598383,96576418,1
94732351,121507822,0
88620017,310425088,0
14948494,175430072,0
43069433,246971473,0
279200888,351757131,0
245723640,245723657,1
94121220,230556837,0
53016532,245231977,1
224245157,141490553,1
179084653,346130960,0
49323475,245428571,0
42993647,42993654,1
2211076,22837931,1
94540291,241538640,0
310457658,310492296,1
42236518,146674679,1
243777352,238651953,1
245361776,244688586,1
52230674,86788718,1
202494541,224762506,1
43059701,43059711,1
94662199,108798138,0
231994210,339067764,0
175466137,224723035,0
230586846,230457868,1
18792088,94440441,1
346110404,399856924,1
2897867,94158754,0
9011822,71671025,1
339106515,339106518,1
244298425,250874089,1
230530288,2881273,1
86918230,87715511,1
155883598,210401259,1
19916351,121469146,0
122845155,230530342,0
43432615,346409732,0
5123028,191687873,0
27530426,128666590,0
121711516,121711519,1
232900732,232903069,1
230546326,234155206,0
68449549,230437680,0
41882191,230458084,0
43020084,43020081,1
68458262,174776700,0
190866257,193066779,1
49539701,68705820,1
86871631,134406323,0
224762156,224762449,1
175094935,193043377,0
43074276,226650740,0
121463592,310165813,0
234890858,241512907,0
68704826,43401227,1
68459972,68459978,1
179107776,339057135,0
39821670,346463336,0
94858995,223876379,0
191802104,208590808,0
68712806,265219634,0
22837918,224655688,0
17289669,234574796,0
2473682,191160287,1
94480858,94634050,0
279156698,69482458,1
121446520,246117590,0
191450780,191603035,1
244725705,194950100,1
43316722,43523344,1
94198459,234575399,0
175566708,179075435,1
4969174,74602557,1
232357823,233243787,1
179075884,179076821,1
174757904,175802699,1
86668838,87782547,1
42993911,42993913,1
9001894,68707065,0
56211535,238490022,0
26157586,191725307,0
235439184,235439189,1
115874526,179149448,1
71690189,245992130,0
245255425,245432343,1
224228641,225055202,1
56657550,399684349,0
37589548,53431359,1
223961904,224983662,0
76865949,76866749,1
224762774,225051936,1
244741201,244743580,1
43434198,191662103,0
121540048,45843612,1
224203889,339061215,0
242491997,312170471,0
399871394,399871421,1
224215472,71804834,1
226290284,68554116,1
86734910,105805115,0
8996791,190848299,0
245151625,245151630,1
225345519,225345517,1
339477123,339477127,1
9007991,9007986,1
190064799,191637981,1
175066817,179084696,1
339081990,124292464,1
339969148,133599273,1
224631693,224961260,1
399729746,399980811,1
43000859,121458642,0
35768713,231994165,0
192125472,279060318,0
58046958,86734567,1
309990689,309990697,1
175404758,175755608,1
43321406,185164447,0
121511255,234235191,0
225309916,339091072,0
179026163,226667662,1
234660933,244659879,0
245850066,246045084,0
15194116,68699748,0
150509840,234253962,1
234598061,241415649,0
234707879,1629658,1
27314128,22837868,1
86824470,175093608,0
32320039,87781266,1
234435671,234435017,1
223940325,340072391,0
163103975,225987234,1
1437203,22837784,1
121261359,121261368,1
86657917,87801909,1
43459618,94308830,0
94855379,121674842,0
339111814,339112103,1
40460997,259315354,0
86543243,246042295,0
59178805,31407056,1
15865975,201832126,0
36892300,43322908,1
232688308,233599188,1
98615394,245682794,0
42671993,42672000,1
88624521,238291668,0
88286091,226610178,0
310438790,310438789,1
121455968,339099011,0
1441180,280133653,1
190829754,192639177,0
68458798,86864571,0
266111977,310170119,1
121499062,139418706,0
309953123,312830002,1
234173748,339110087,0
565334,43500060,1
224983681,339643917,0
35066301,246129196,1
166283747,83387541,1
238510477,241500862,1
232453410,14843588,1
313149555,314429359,1
51773862,279153536,1
179029024,241565673,0
42977973,42977975,1
121314823,339055903,0
54732021,121810160,0
15110019,94443927,0
230390524,240355010,0
51261592,230658142,1
27753628,279053020,1
94677250,98740569,1
86621850,86621861,1
99222117,164362062,0
243780987,238191482,1
32676501,399965663,0
121885010,121885039,1
191629996,193042889,1
230330114,230520079,0
35417267,34578034,1
121487828,79042663,1
87041813,234470030,0
64828226,190000661,0
118269899,246144596,0
94184761,94648557,1
75604040,230530311,1
246121132,246121514,1
245479546,268849675,0
230339468,230468700,1
224246048,310110119,0
2671572,190426375,1
179036891,179036887,1
43016722,245344193,0
224708005,390199654,0
94652639,179039637,0
10250139,22837806,1
94444608,94446428,1
8986816,77702384,1
193043195,310121373,0
12530281,244377442,0
352210029,346382340,1
309991808,310170465,1
191163701,191164537,1
226293625,226678489,1
21661475,339091687,0
211517451,27347402,1
106930409,121675124,1
